1108.691895	1113.350708	1074.121338	996.681396	1026.251709	922.033936	746.473999	987.750610	826.456787	601.099121	833.093445	782.549744	753.742981	800.179382	685.917786	766.219177	859.041687	898.973267	827.408325	822.042236	785.775024	747.815125	805.701904	909.690674	890.519104	817.692749	858.775085	968.213989	722.939087	731.431396	756.921631	969.909668	835.498657	859.665527	804.915771	802.226074	722.092773	854.997009	859.788574	1034.713745	
1005.247009	871.824463	1028.276733	935.887634	959.165161	759.887390	690.133362	864.064331	689.114563	671.513245	767.978394	667.629211	745.569580	629.886230	613.245667	737.351135	842.658081	757.472534	708.640991	820.600037	655.437622	582.990601	766.977295	734.029724	802.175232	792.677429	665.015076	884.617432	701.369202	525.210510	635.274841	848.791016	847.782532	757.090332	639.108948	789.709229	578.552551	828.712219	758.471985	888.755859	
997.860168	906.361450	899.044678	989.589966	897.959106	710.817444	605.135742	792.596497	749.525940	700.328796	880.692139	813.368896	787.783813	744.945129	720.655029	895.262390	865.457581	816.495361	793.416382	815.903503	772.318909	722.078003	851.658630	792.727783	902.948364	889.838989	727.509521	977.662842	718.854980	576.421936	767.069580	911.476562	909.636230	871.834656	754.598694	789.528931	667.889893	835.814514	841.867737	980.698486	
936.518311	882.371643	994.678894	880.401489	963.893127	699.314880	709.930664	894.784058	634.518555	599.574341	712.092468	676.495728	552.980469	649.487244	604.148010	759.990356	695.842285	735.143799	790.784058	696.606323	781.066833	647.640259	831.704529	614.384399	872.203186	733.439575	626.448486	799.638550	606.591003	578.860229	685.767090	759.777405	858.972229	755.304443	751.149902	648.085144	591.131165	771.232300	730.630554	829.286011	
768.221375	803.963989	785.132996	848.650024	872.052979	604.772827	591.264587	728.109741	779.247559	883.192322	955.320374	975.753418	833.513184	840.628174	803.881897	1042.152222	993.548401	849.188354	936.160217	1039.141846	901.532593	810.145752	1068.275024	916.862976	1038.204468	997.030273	908.703003	1154.703735	873.747864	849.453613	845.105591	1146.879639	1029.875977	1019.263794	921.506592	929.351318	825.748474	1056.662598	952.018127	1066.992920	
1121.270020	1009.154419	1035.420898	947.798950	1078.477539	805.182678	838.138977	1044.534424	693.959229	637.434998	807.512451	736.212646	689.913452	735.742188	703.414368	854.220886	785.874207	770.045898	784.073792	845.581604	858.657532	633.165710	796.033508	870.819946	843.325317	798.667480	782.663452	995.358032	635.725952	694.310242	740.512756	1021.241089	884.955322	752.404541	797.141724	775.930237	702.227478	729.336487	830.305542	980.239136	
1164.008179	1078.662842	996.850891	1167.308594	1142.271973	841.283630	821.578369	966.491272	811.705322	852.920898	930.376892	975.288635	942.084534	825.431824	793.849304	1070.703003	985.323364	889.612183	952.220032	1061.937744	913.188477	877.335571	1011.961975	908.454041	1092.053711	1073.223755	945.280396	1158.733032	813.536133	878.400452	947.287598	1083.576294	1036.455811	994.885437	866.720581	921.131409	791.961304	1081.862915	964.397766	1116.838013	
1090.048950	1019.925842	985.007568	968.398743	968.476807	754.026794	681.872131	869.658508	756.457886	708.519775	886.442871	837.315308	813.239197	754.300537	762.381592	972.487671	918.319153	833.039246	921.001404	910.769409	881.502380	767.564575	953.675720	892.202942	975.534302	869.961365	780.610535	1084.645264	761.061218	711.433594	792.829651	997.433350	1046.589355	943.049866	879.160461	897.573242	742.510132	950.536621	935.833618	986.653137	
1060.151001	989.272644	1031.863159	894.931641	817.936584	633.496826	637.067566	667.763184	575.648926	538.820312	700.594055	645.523315	689.792603	648.072021	644.344421	792.419739	806.187195	765.712219	658.358032	741.900696	641.191650	604.645020	787.802795	744.165833	833.540710	762.478821	710.758118	892.677734	624.731873	575.140686	670.657288	819.564758	804.858032	800.006592	684.266907	779.038025	613.497314	795.700012	699.026184	884.634766	
924.645630	923.208496	910.257019	906.913086	1025.026978	736.963623	788.307373	777.202087	767.339294	555.429504	863.786194	828.297791	873.754456	791.102112	821.206665	889.676758	883.000854	884.765747	751.304199	839.396484	814.999146	752.455322	779.384644	833.437805	876.284485	870.691223	848.552551	1011.145203	699.815186	695.563232	843.623596	940.839722	876.137878	865.862488	821.790588	838.615417	727.804199	867.934021	819.336609	1060.266113	
1061.558960	906.494385	1073.271729	1041.671509	1062.185913	722.753296	850.234985	928.616272	731.594604	817.828430	881.998108	908.209229	764.147583	816.838196	734.094543	954.421631	989.014343	831.258118	941.930054	896.467041	789.054016	765.432373	961.351074	865.331787	1075.479004	866.360718	849.440491	1011.041077	776.385620	825.306519	803.282043	1012.809387	989.795044	964.488953	826.358643	951.829651	790.027710	1052.271606	964.890564	1021.289490	
853.822327	783.254089	768.055054	755.915588	830.843262	583.534729	632.673279	718.591675	603.260376	564.397827	669.212952	627.727295	616.385193	661.592468	635.367188	813.987061	699.684998	706.115295	820.614807	751.877258	767.542542	684.799927	750.726257	632.737427	839.956421	669.088013	600.799316	793.681030	515.645386	557.391296	679.744934	783.322266	845.124512	751.405579	745.065857	644.963623	572.464661	723.369934	708.344971	784.152039	
756.299500	755.892761	902.350769	817.509277	857.812500	588.249573	692.229797	731.490967	752.657654	822.832458	949.013123	878.379944	782.856140	846.715332	764.530640	907.147827	913.956055	837.751709	937.802856	934.838318	842.781006	770.580261	1016.734314	939.562988	995.996094	937.465820	866.123657	1062.490479	805.519897	798.468445	800.806152	1085.491699	943.614868	949.847656	834.901550	858.198547	807.532654	969.783691	798.507812	1037.628662	
963.557495	939.769958	1020.909790	983.334656	1049.254150	675.159546	713.314758	831.199097	712.243958	706.489990	842.852722	819.264526	819.146057	781.747192	716.410278	879.119019	945.331482	880.691528	943.840881	901.101929	705.995544	852.165771	973.980835	789.563660	972.337891	856.790649	756.996521	1033.238892	843.222656	744.521240	769.085815	862.165283	932.294495	949.131653	828.345093	848.529053	787.298950	919.097473	841.738342	995.629822	
979.170227	956.233765	952.186768	987.639221	1143.875732	744.133423	627.895691	890.088745	590.856873	611.882263	742.053894	776.758667	672.075500	694.968262	635.441467	908.609192	797.882324	633.997253	725.298035	782.695312	722.562317	645.634888	738.516296	717.910034	819.689270	684.531982	736.965637	911.354431	634.556763	666.140747	660.838928	825.858887	827.124329	821.986816	733.163574	767.679749	687.267822	844.431946	796.534424	780.707520	
963.085266	809.333069	874.675171	898.966370	893.137512	629.416687	715.275208	843.695984	721.301208	638.747314	827.273865	761.902283	728.852783	693.279846	665.932739	824.798462	796.318298	786.780273	790.641052	801.433350	778.377502	726.558899	808.050720	699.103149	881.582520	816.314026	749.586243	903.514282	634.215942	677.836670	688.648071	944.216858	893.951660	854.136414	722.176086	768.087219	666.655273	899.892090	810.096985	934.885315	
911.847717	879.330078	972.287964	824.768860	894.646545	682.898926	722.343628	871.734375	773.099182	465.144196	867.012268	790.136108	700.876221	853.389465	773.580017	807.033325	788.600830	966.857117	901.301147	961.016846	877.133606	865.637634	879.327148	850.864990	961.140259	805.507385	887.402466	956.768005	700.594543	721.859985	832.168823	869.440552	932.940857	916.405701	849.594788	830.704163	770.758057	893.722351	769.960205	1043.194336	
878.073242	756.164856	719.950195	823.380249	840.037659	694.171326	679.325989	708.701355	597.600098	635.051025	696.267090	695.502380	662.198303	681.444214	618.158813	750.011475	726.608215	638.704651	709.175232	662.589722	667.739868	666.212097	804.341675	715.655762	847.879700	736.695312	696.125977	826.583191	626.342834	645.726807	681.003174	808.055542	786.464417	752.601257	755.022949	669.730469	652.057922	808.070923	615.458130	830.293335	
1081.743164	995.713562	1070.381348	979.834106	1120.418213	794.103149	859.484070	919.397400	872.030823	712.962219	906.622864	881.019104	837.168579	958.890259	811.371094	1042.780273	1003.973511	942.875854	924.866211	833.052002	912.639404	798.405762	1053.696655	909.610596	1037.734985	899.642273	864.547424	1056.840454	830.427429	753.471008	887.106201	1034.987305	1094.495972	1082.341309	1050.750977	905.632263	800.093750	946.136597	913.085388	1131.213623	
1105.907104	954.372925	942.770813	1025.379517	988.291199	754.759644	712.185120	844.975769	748.558411	538.410034	886.574158	904.385254	840.199402	785.836487	789.530640	935.719727	863.006653	805.868591	834.842285	977.219482	858.522949	797.111694	867.525818	840.786560	965.421509	803.530518	860.973572	1024.780151	785.672424	762.805359	831.091309	984.334106	1015.823303	917.164673	841.214111	873.938110	759.424377	966.470825	956.026611	1026.104980	
1024.573730	1025.692871	1095.789185	874.036438	974.377380	739.033020	733.242126	891.816895	872.829102	689.435608	776.275940	707.786072	734.979919	748.709045	642.197754	701.044495	821.350098	844.452576	863.076477	840.986145	788.552307	773.476135	886.797424	772.934998	905.864380	842.598511	760.828491	870.867188	673.661499	649.193970	750.213440	883.725220	924.207153	928.997131	812.456787	810.933838	627.140198	899.685486	669.079468	1019.791260	
910.545654	869.962891	1037.954590	966.201294	931.202209	740.412231	676.452209	834.807373	767.043213	636.467102	878.503784	823.092041	738.860352	701.459778	642.137268	775.382568	849.127625	863.848206	821.856506	827.241516	747.029053	756.997375	787.786926	803.214722	884.915161	865.171875	776.134094	970.851013	724.088928	695.969727	693.730042	945.165649	866.780273	885.207825	796.296631	790.326172	666.538269	836.528198	835.205933	989.476318	
1067.295776	952.297791	950.870422	954.945618	1027.383057	802.871399	763.354248	856.278748	826.557068	645.375305	829.054321	781.723633	877.315430	783.673462	758.880127	896.437012	877.298218	853.094238	871.025085	844.838074	826.417114	751.765320	927.970398	862.609863	915.033813	893.307190	858.125000	1058.400757	746.114624	762.328369	802.706909	982.256775	1005.895569	946.604675	864.839417	874.930237	743.377869	969.831238	774.961609	1047.596680	
903.305359	875.699646	958.708496	900.282471	1018.123169	664.133667	784.809814	816.840881	743.274902	568.056152	800.751648	745.743774	782.666199	797.931885	709.278381	858.646912	894.205688	915.327881	812.121399	868.642761	785.946899	818.284607	831.709167	737.286743	967.891846	832.652100	799.830383	957.831604	644.808350	666.227234	785.574646	873.619629	889.404846	930.217896	851.869202	848.505615	701.771729	891.047485	752.189209	1035.867554	
974.001587	895.890625	1009.104797	998.606079	996.069641	776.943970	730.983154	883.940674	653.286499	557.376099	638.267273	640.619934	624.888367	574.721680	516.072876	531.346130	632.015198	581.934570	534.844666	655.588867	470.171387	588.301025	657.049500	571.762878	633.123962	676.166687	593.577820	661.637390	547.236145	518.071655	529.264160	712.672241	691.096863	644.184387	560.228271	679.774719	509.665771	695.768494	589.661987	804.246460	
827.052490	843.913879	875.997314	830.622925	795.266663	692.068542	621.586914	713.483459	720.707886	583.807190	774.111572	726.985046	675.885620	620.742188	626.531250	702.782471	752.437683	766.417053	763.949951	751.761108	750.966797	591.459412	686.370361	850.739441	848.915955	749.602173	767.122437	914.256226	583.940491	625.369629	743.985596	825.093811	780.500977	699.738525	613.301880	708.356384	603.980713	815.372131	705.176880	854.878235	
881.687927	813.412231	874.332703	832.345642	767.073547	648.205994	591.484314	788.855774	730.727295	562.419312	700.640808	653.037842	590.342834	654.918091	567.990234	642.040039	671.193176	723.545471	767.651489	771.170044	754.198608	625.312927	723.556641	825.836365	827.283875	687.970337	775.619263	809.224609	559.155334	633.477295	690.083740	812.925049	814.452637	728.414795	695.784485	748.981445	581.507507	844.724426	644.000061	848.457214	
806.013855	794.330872	720.869202	778.227112	778.090393	617.205444	512.789917	698.704041	634.645874	539.459961	626.565674	644.288269	703.284973	512.005310	561.240601	666.123840	693.362976	589.829102	640.936340	705.759277	623.800110	604.989502	622.304321	632.682312	711.076904	687.831482	655.177246	807.567810	577.249878	534.013977	633.011475	719.925354	733.815979	721.500244	635.359436	677.670837	522.011292	775.136108	604.290283	787.558838	
811.292297	761.349121	794.277039	651.229553	919.345520	651.670044	738.502930	890.077820	799.189880	592.317566	867.643982	814.155029	740.174133	786.538818	832.382751	926.772766	777.652405	832.699158	789.669006	731.676819	875.163391	732.274475	878.055420	803.398804	865.965576	872.145203	778.923401	960.104065	650.132385	676.465393	776.439026	931.382385	968.370911	805.344666	781.543457	814.202209	736.734619	833.687561	908.285889	986.586548	
951.122437	853.344604	866.299500	920.707520	935.961792	621.623169	661.632751	844.081848	705.413025	594.174805	835.515625	814.262573	791.381897	673.802490	738.823303	832.574158	834.165771	796.630188	838.170227	869.389954	819.014709	818.221497	827.429504	751.550964	908.125122	769.064941	719.965942	1017.169983	677.410400	682.616577	773.580750	891.765808	932.095520	853.648193	808.720703	777.990540	745.262695	844.136108	841.616577	972.013550	
